id,geometry
490,"POLYGON ((114.2367228651969 22.81166842507808, 114.2367228651969 22.80166842507808, 114.2267228651969 22.80166842507808, 114.2267228651969 22.81166842507808, 114.2367228651969 22.81166842507808))"
491,"POLYGON ((113.8237635743898 22.62813773456615, 113.8237635743898 22.61813773456615, 113.8137635743898 22.61813773456615, 113.8137635743898 22.62813773456615, 113.8237635743898 22.62813773456615))"
492,"POLYGON ((113.8811396189408 22.77128956011425, 113.8811396189408 22.76128956011425, 113.8711396189409 22.76128956011425, 113.8711396189409 22.77128956011425, 113.8811396189408 22.77128956011425))"
493,"POLYGON ((114.4829226814593 22.54086109209575, 114.4829226814593 22.53086109209575, 114.4729226814593 22.53086109209575, 114.4729226814593 22.54086109209575, 114.4829226814593 22.54086109209575))"
494,"POLYGON ((114.0705754906637 22.67096212124637, 114.0705754906637 22.66096212124637, 114.0605754906637 22.66096212124637, 114.0605754906637 22.67096212124637, 114.0705754906637 22.67096212124637))"
495,"POLYGON ((114.2713232706461 22.77146496539009, 114.2713232706461 22.76146496539009, 114.2613232706461 22.76146496539009, 114.2613232706461 22.77146496539009, 114.2713232706461 22.77146496539009))"
496,"POLYGON ((113.9393642190923 22.56086132253938, 113.9393642190923 22.55086132253938, 113.9293642190923 22.55086132253938, 113.9293642190923 22.56086132253938, 113.9393642190923 22.56086132253938))"
497,"POLYGON ((114.5361674843788 22.53180363513223, 114.5361674843788 22.52180363513224, 114.5261674843788 22.52180363513224, 114.5261674843788 22.53180363513223, 114.5361674843788 22.53180363513223))"
498,"POLYGON ((114.5138283136872 22.55547292159017, 114.5138283136872 22.54547292159018, 114.5038283136872 22.54547292159018, 114.5038283136872 22.55547292159017, 114.5138283136872 22.55547292159017))"
499,"POLYGON ((114.1795044898678 22.61501407423797, 114.1795044898678 22.60501407423797, 114.1695044898678 22.60501407423797, 114.1695044898678 22.61501407423797, 114.1795044898678 22.61501407423797))"
500,"POLYGON ((114.1863816494698 22.76648916656574, 114.1863816494698 22.75648916656574, 114.1763816494698 22.75648916656574, 114.1763816494698 22.76648916656574, 114.1863816494698 22.76648916656574))"
501,"POLYGON ((113.9121491523722 22.53178730090819, 113.9121491523722 22.52178730090819, 113.9021491523722 22.52178730090819, 113.9021491523722 22.53178730090819, 113.9121491523722 22.53178730090819))"
502,"POLYGON ((114.2784068819039 22.69827972976824, 114.2784068819039 22.68827972976824, 114.268406881904 22.68827972976824, 114.268406881904 22.69827972976824, 114.2784068819039 22.69827972976824))"
503,"POLYGON ((114.10936652248 22.63428356040318, 114.10936652248 22.62428356040318, 114.09936652248 22.62428356040318, 114.09936652248 22.63428356040318, 114.10936652248 22.63428356040318))"
504,"POLYGON ((114.5111753143214 22.64777594920746, 114.5111753143214 22.63777594920746, 114.5011753143214 22.63777594920746, 114.5011753143214 22.64777594920746, 114.5111753143214 22.64777594920746))"
505,"POLYGON ((113.8294534365756 22.72041672483033, 113.8294534365756 22.71041672483033, 113.8194534365756 22.71041672483033, 113.8194534365756 22.72041672483033, 113.8294534365756 22.72041672483033))"
506,"POLYGON ((114.1145334792075 22.59495421429031, 114.1145334792075 22.58495421429031, 114.1045334792075 22.58495421429031, 114.1045334792075 22.59495421429031, 114.1145334792075 22.59495421429031))"
507,"POLYGON ((114.2613867097627 22.73500413341806, 114.2613867097627 22.72500413341806, 114.2513867097627 22.72500413341806, 114.2513867097627 22.73500413341806, 114.2613867097627 22.73500413341806))"
508,"POLYGON ((114.0687150856112 22.74867199143517, 114.0687150856112 22.73867199143518, 114.0587150856112 22.73867199143518, 114.0587150856112 22.74867199143517, 114.0687150856112 22.74867199143517))"
509,"POLYGON ((113.9244196332383 22.72662051090354, 113.9244196332383 22.71662051090354, 113.9144196332383 22.71662051090354, 113.9144196332383 22.72662051090354, 113.9244196332383 22.72662051090354))"
510,"POLYGON ((114.0292751081667 22.66609732390656, 114.0292751081667 22.65609732390656, 114.0192751081668 22.65609732390656, 114.0192751081668 22.66609732390656, 114.0292751081667 22.66609732390656))"
511,"POLYGON ((113.9107648168886 22.61694850994447, 113.9107648168886 22.60694850994447, 113.9007648168886 22.60694850994447, 113.9007648168886 22.61694850994447, 113.9107648168886 22.61694850994447))"
512,"POLYGON ((114.2272452319517 22.77016324953716, 114.2272452319517 22.76016324953716, 114.2172452319517 22.76016324953716, 114.2172452319517 22.77016324953716, 114.2272452319517 22.77016324953716))"
513,"POLYGON ((114.0296601965598 22.73836871767737, 114.0296601965598 22.72836871767738, 114.0196601965598 22.72836871767738, 114.0196601965598 22.73836871767737, 114.0296601965598 22.73836871767737))"
514,"POLYGON ((114.2049715154837 22.77347617917117, 114.2049715154837 22.76347617917117, 114.1949715154837 22.76347617917117, 114.1949715154837 22.77347617917117, 114.2049715154837 22.77347617917117))"
515,"POLYGON ((114.0847435899075 22.62442376469288, 114.0847435899075 22.61442376469288, 114.0747435899075 22.61442376469288, 114.0747435899075 22.62442376469288, 114.0847435899075 22.62442376469288))"
516,"POLYGON ((114.1034203724821 22.62948707630468, 114.1034203724821 22.61948707630468, 114.0934203724821 22.61948707630468, 114.0934203724821 22.62948707630468, 114.1034203724821 22.62948707630468))"
517,"POLYGON ((114.3835629456792 22.71769536966149, 114.3835629456792 22.70769536966149, 114.3735629456792 22.70769536966149, 114.3735629456792 22.71769536966149, 114.3835629456792 22.71769536966149))"
518,"POLYGON ((114.5924898410137 22.50621271251831, 114.5924898410137 22.49621271251831, 114.5824898410138 22.49621271251831, 114.5824898410138 22.50621271251831, 114.5924898410137 22.50621271251831))"
519,"POLYGON ((113.8133702518898 22.80043889041239, 113.8133702518898 22.79043889041239, 113.8033702518898 22.79043889041239, 113.8033702518898 22.80043889041239, 113.8133702518898 22.80043889041239))"
520,"POLYGON ((114.1814173349775 22.61338296071586, 114.1814173349775 22.60338296071586, 114.1714173349775 22.60338296071586, 114.1714173349775 22.61338296071586, 114.1814173349775 22.61338296071586))"
521,"POLYGON ((114.3490119444352 22.59548970511582, 114.3490119444352 22.58548970511582, 114.3390119444352 22.58548970511582, 114.3390119444352 22.59548970511582, 114.3490119444352 22.59548970511582))"
522,"POLYGON ((114.2749031495706 22.7279564798806, 114.2749031495706 22.71795647988061, 114.2649031495706 22.71795647988061, 114.2649031495706 22.7279564798806, 114.2749031495706 22.7279564798806))"
523,"POLYGON ((114.2834703349144 22.70028145174878, 114.2834703349144 22.69028145174878, 114.2734703349144 22.69028145174878, 114.2734703349144 22.70028145174878, 114.2834703349144 22.70028145174878))"
524,"POLYGON ((113.8793096500814 22.62695005749724, 113.8793096500814 22.61695005749724, 113.8693096500814 22.61695005749724, 113.8693096500814 22.62695005749724, 113.8793096500814 22.62695005749724))"
525,"POLYGON ((114.4711737936106 22.53286478540493, 114.4711737936106 22.52286478540493, 114.4611737936106 22.52286478540493, 114.4611737936106 22.53286478540493, 114.4711737936106 22.53286478540493))"
526,"POLYGON ((114.278240344799 22.59743789219775, 114.278240344799 22.58743789219775, 114.268240344799 22.58743789219775, 114.268240344799 22.59743789219775, 114.278240344799 22.59743789219775))"
527,"POLYGON ((114.094242270377 22.72845266436472, 114.094242270377 22.71845266436472, 114.084242270377 22.71845266436472, 114.084242270377 22.72845266436472, 114.094242270377 22.72845266436472))"
528,"POLYGON ((114.0950452746815 22.56025229561889, 114.0950452746815 22.5502522956189, 114.0850452746815 22.5502522956189, 114.0850452746815 22.56025229561889, 114.0950452746815 22.56025229561889))"
529,"POLYGON ((114.4641178449696 22.67412216410474, 114.4641178449696 22.66412216410474, 114.4541178449696 22.66412216410474, 114.4541178449696 22.67412216410474, 114.4641178449696 22.67412216410474))"
530,"POLYGON ((114.268062091292 22.66996682344785, 114.268062091292 22.65996682344785, 114.258062091292 22.65996682344785, 114.258062091292 22.66996682344785, 114.268062091292 22.66996682344785))"
531,"POLYGON ((114.2469066857927 22.80082981517439, 114.2469066857927 22.79082981517439, 114.2369066857927 22.79082981517439, 114.2369066857927 22.80082981517439, 114.2469066857927 22.80082981517439))"
532,"POLYGON ((114.0175787362795 22.76430909753393, 114.0175787362795 22.75430909753393, 114.0075787362795 22.75430909753393, 114.0075787362795 22.76430909753393, 114.0175787362795 22.76430909753393))"
533,"POLYGON ((114.3102045986804 22.63736887548268, 114.3102045986804 22.62736887548268, 114.3002045986804 22.62736887548268, 114.3002045986804 22.63736887548268, 114.3102045986804 22.63736887548268))"
534,"POLYGON ((114.0337729416111 22.71915573806336, 114.0337729416111 22.70915573806337, 114.0237729416111 22.70915573806337, 114.0237729416111 22.71915573806336, 114.0337729416111 22.71915573806336))"
535,"POLYGON ((113.866882860946 22.83579217510573, 113.866882860946 22.82579217510573, 113.856882860946 22.82579217510573, 113.856882860946 22.83579217510573, 113.866882860946 22.83579217510573))"
536,"POLYGON ((114.2595005748707 22.64002100248003, 114.2595005748707 22.63002100248004, 114.2495005748707 22.63002100248004, 114.2495005748707 22.64002100248003, 114.2595005748707 22.64002100248003))"
537,"POLYGON ((114.2290260192585 22.80615420023775, 114.2290260192585 22.79615420023775, 114.2190260192585 22.79615420023775, 114.2190260192585 22.80615420023775, 114.2290260192585 22.80615420023775))"
538,"POLYGON ((114.2575762315164 22.6661219758109, 114.2575762315164 22.6561219758109, 114.2475762315164 22.6561219758109, 114.2475762315164 22.6661219758109, 114.2575762315164 22.6661219758109))"
539,"POLYGON ((114.1947230950053 22.62585953232633, 114.1947230950053 22.61585953232633, 114.1847230950053 22.61585953232633, 114.1847230950053 22.62585953232633, 114.1947230950053 22.62585953232633))"
540,"POLYGON ((113.9421329021175 22.71086378040387, 113.9421329021175 22.70086378040387, 113.9321329021175 22.70086378040387, 113.9321329021175 22.71086378040387, 113.9421329021175 22.71086378040387))"
541,"POLYGON ((114.4446965877359 22.63581878773702, 114.4446965877359 22.62581878773702, 114.4346965877359 22.62581878773702, 114.4346965877359 22.63581878773702, 114.4446965877359 22.63581878773702))"
542,"POLYGON ((113.92975665132 22.66498313764087, 113.92975665132 22.65498313764087, 113.91975665132 22.65498313764087, 113.91975665132 22.66498313764087, 113.92975665132 22.66498313764087))"
543,"POLYGON ((113.8323805946531 22.75655845484243, 113.8323805946531 22.74655845484243, 113.8223805946531 22.74655845484243, 113.8223805946531 22.75655845484243, 113.8323805946531 22.75655845484243))"
544,"POLYGON ((113.8947784925424 22.69952435182225, 113.8947784925424 22.68952435182225, 113.8847784925424 22.68952435182225, 113.8847784925424 22.69952435182225, 113.8947784925424 22.69952435182225))"
545,"POLYGON ((114.5805085375009 22.52993808152641, 114.5805085375009 22.51993808152642, 114.5705085375009 22.51993808152642, 114.5705085375009 22.52993808152641, 114.5805085375009 22.52993808152641))"
546,"POLYGON ((113.8575616053756 22.69465464538271, 113.8575616053756 22.68465464538271, 113.8475616053756 22.68465464538271, 113.8475616053756 22.69465464538271, 113.8575616053756 22.69465464538271))"
547,"POLYGON ((114.2583774122246 22.64931876628426, 114.2583774122246 22.63931876628426, 114.2483774122246 22.63931876628426, 114.2483774122246 22.64931876628426, 114.2583774122246 22.64931876628426))"
548,"POLYGON ((114.2424638524899 22.81332098937785, 114.2424638524899 22.80332098937786, 114.23246385249 22.80332098937786, 114.23246385249 22.81332098937785, 114.2424638524899 22.81332098937785))"
549,"POLYGON ((114.5288882794244 22.53652337014351, 114.5288882794244 22.52652337014352, 114.5188882794244 22.52652337014352, 114.5188882794244 22.53652337014351, 114.5288882794244 22.53652337014351))"
550,"POLYGON ((114.1131583712066 22.57284441263386, 114.1131583712066 22.56284441263386, 114.1031583712066 22.56284441263386, 114.1031583712066 22.57284441263386, 114.1131583712066 22.57284441263386))"
551,"POLYGON ((114.5365098063968 22.63888412794304, 114.5365098063968 22.62888412794305, 114.5265098063968 22.62888412794305, 114.5265098063968 22.63888412794304, 114.5365098063968 22.63888412794304))"
552,"POLYGON ((114.4795247292306 22.52276235732926, 114.4795247292306 22.51276235732926, 114.4695247292306 22.51276235732926, 114.4695247292306 22.52276235732926, 114.4795247292306 22.52276235732926))"
553,"POLYGON ((114.5241358474547 22.52006058908722, 114.5241358474547 22.51006058908722, 114.5141358474547 22.51006058908722, 114.5141358474547 22.52006058908722, 114.5241358474547 22.52006058908722))"
554,"POLYGON ((114.2495505070702 22.573348720032, 114.2495505070702 22.563348720032, 114.2395505070702 22.563348720032, 114.2395505070702 22.573348720032, 114.2495505070702 22.573348720032))"
555,"POLYGON ((114.0376304620163 22.57954269500488, 114.0376304620163 22.56954269500488, 114.0276304620163 22.56954269500488, 114.0276304620163 22.57954269500488, 114.0376304620163 22.57954269500488))"
556,"POLYGON ((113.9470885902285 22.63779898003774, 113.9470885902285 22.62779898003774, 113.9370885902285 22.62779898003774, 113.9370885902285 22.63779898003774, 113.9470885902285 22.63779898003774))"
557,"POLYGON ((114.0896754041797 22.56171907755601, 114.0896754041797 22.55171907755601, 114.0796754041798 22.55171907755601, 114.0796754041798 22.56171907755601, 114.0896754041797 22.56171907755601))"
558,"POLYGON ((114.0347827648888 22.54162685017335, 114.0347827648888 22.53162685017336, 114.0247827648888 22.53162685017336, 114.0247827648888 22.54162685017335, 114.0347827648888 22.54162685017335))"
559,"POLYGON ((113.8986907056168 22.58593665132535, 113.8986907056168 22.57593665132536, 113.8886907056168 22.57593665132536, 113.8886907056168 22.58593665132535, 113.8986907056168 22.58593665132535))"
560,"POLYGON ((113.9446579616154 22.80590895052904, 113.9446579616154 22.79590895052904, 113.9346579616154 22.79590895052904, 113.9346579616154 22.80590895052904, 113.9446579616154 22.80590895052904))"
561,"POLYGON ((113.9324270383012 22.60548422477702, 113.9324270383012 22.59548422477702, 113.9224270383012 22.59548422477702, 113.9224270383012 22.60548422477702, 113.9324270383012 22.60548422477702))"
562,"POLYGON ((113.9145931401794 22.86102299244904, 113.9145931401794 22.85102299244904, 113.9045931401794 22.85102299244904, 113.9045931401794 22.86102299244904, 113.9145931401794 22.86102299244904))"
563,"POLYGON ((114.4883732959087 22.61456522532958, 114.4883732959087 22.60456522532958, 114.4783732959087 22.60456522532958, 114.4783732959087 22.61456522532958, 114.4883732959087 22.61456522532958))"
564,"POLYGON ((114.0018293835463 22.60974354925199, 114.0018293835463 22.59974354925199, 113.9918293835463 22.59974354925199, 113.9918293835463 22.60974354925199, 114.0018293835463 22.60974354925199))"
565,"POLYGON ((113.9652390127763 22.799122859241, 113.9652390127763 22.789122859241, 113.9552390127763 22.789122859241, 113.9552390127763 22.799122859241, 113.9652390127763 22.799122859241))"
566,"POLYGON ((114.2828842571381 22.78920827662843, 114.2828842571381 22.77920827662843, 114.2728842571381 22.77920827662843, 114.2728842571381 22.78920827662843, 114.2828842571381 22.78920827662843))"
567,"POLYGON ((114.4849888257081 22.53573528378796, 114.4849888257081 22.52573528378796, 114.4749888257081 22.52573528378796, 114.4749888257081 22.53573528378796, 114.4849888257081 22.53573528378796))"
568,"POLYGON ((113.9241997499007 22.80634525833864, 113.9241997499007 22.79634525833864, 113.9141997499007 22.79634525833864, 113.9141997499007 22.80634525833864, 113.9241997499007 22.80634525833864))"
569,"POLYGON ((114.446095088653 22.61040661362048, 114.446095088653 22.60040661362049, 114.436095088653 22.60040661362049, 114.436095088653 22.61040661362048, 114.446095088653 22.61040661362048))"
570,"POLYGON ((114.2613096624575 22.61179893545258, 114.2613096624575 22.60179893545259, 114.2513096624576 22.60179893545259, 114.2513096624576 22.61179893545258, 114.2613096624575 22.61179893545258))"
571,"POLYGON ((114.3301885899653 22.7244224408077, 114.3301885899653 22.71442244080771, 114.3201885899653 22.71442244080771, 114.3201885899653 22.7244224408077, 114.3301885899653 22.7244224408077))"
572,"POLYGON ((114.3649137088411 22.59441014063116, 114.3649137088411 22.58441014063116, 114.3549137088411 22.58441014063116, 114.3549137088411 22.59441014063116, 114.3649137088411 22.59441014063116))"
573,"POLYGON ((114.505372895674 22.63243993104079, 114.505372895674 22.62243993104079, 114.4953728956741 22.62243993104079, 114.4953728956741 22.63243993104079, 114.505372895674 22.63243993104079))"
574,"POLYGON ((114.0605680143522 22.59550321198471, 114.0605680143522 22.58550321198471, 114.0505680143523 22.58550321198471, 114.0505680143523 22.59550321198471, 114.0605680143522 22.59550321198471))"
575,"POLYGON ((114.0877768705083 22.7148495319311, 114.0877768705083 22.7048495319311, 114.0777768705083 22.7048495319311, 114.0777768705083 22.7148495319311, 114.0877768705083 22.7148495319311))"
576,"POLYGON ((113.8253407614863 22.74260394937936, 113.8253407614863 22.73260394937936, 113.8153407614863 22.73260394937936, 113.8153407614863 22.74260394937936, 113.8253407614863 22.74260394937936))"
577,"POLYGON ((113.8985141445859 22.56656899284354, 113.8985141445859 22.55656899284354, 113.8885141445859 22.55656899284354, 113.8885141445859 22.56656899284354, 113.8985141445859 22.56656899284354))"
578,"POLYGON ((114.2071214388104 22.68199847103537, 114.2071214388104 22.67199847103538, 114.1971214388104 22.67199847103538, 114.1971214388104 22.68199847103537, 114.2071214388104 22.68199847103537))"
579,"POLYGON ((113.7761650457201 22.76416265345519, 113.7761650457201 22.7541626534552, 113.7661650457201 22.7541626534552, 113.7661650457201 22.76416265345519, 113.7761650457201 22.76416265345519))"
580,"POLYGON ((114.4000380438195 22.61328777108286, 114.4000380438195 22.60328777108286, 114.3900380438195 22.60328777108286, 114.3900380438195 22.61328777108286, 114.4000380438195 22.61328777108286))"
581,"POLYGON ((114.356062346549 22.74055046531873, 114.356062346549 22.73055046531873, 114.346062346549 22.73055046531873, 114.346062346549 22.74055046531873, 114.356062346549 22.74055046531873))"
582,"POLYGON ((114.2547852687938 22.58301839697304, 114.2547852687938 22.57301839697304, 114.2447852687938 22.57301839697304, 114.2447852687938 22.58301839697304, 114.2547852687938 22.58301839697304))"
583,"POLYGON ((114.2615557225007 22.78699138396278, 114.2615557225007 22.77699138396278, 114.2515557225008 22.77699138396278, 114.2515557225008 22.78699138396278, 114.2615557225007 22.78699138396278))"
584,"POLYGON ((114.1590700945407 22.62906354848248, 114.1590700945407 22.61906354848248, 114.1490700945407 22.61906354848248, 114.1490700945407 22.62906354848248, 114.1590700945407 22.62906354848248))"
585,"POLYGON ((114.0971940720719 22.67696652719602, 114.0971940720719 22.66696652719602, 114.0871940720719 22.66696652719602, 114.0871940720719 22.67696652719602, 114.0971940720719 22.67696652719602))"
586,"POLYGON ((114.0612502350112 22.60494412524489, 114.0612502350112 22.59494412524489, 114.0512502350112 22.59494412524489, 114.0512502350112 22.60494412524489, 114.0612502350112 22.60494412524489))"
587,"POLYGON ((114.2042177512227 22.74727909216299, 114.2042177512227 22.73727909216299, 114.1942177512227 22.73727909216299, 114.1942177512227 22.74727909216299, 114.2042177512227 22.74727909216299))"
588,"POLYGON ((114.2451267555119 22.57679497358996, 114.2451267555119 22.56679497358996, 114.2351267555119 22.56679497358996, 114.2351267555119 22.57679497358996, 114.2451267555119 22.57679497358996))"
589,"POLYGON ((114.3203669035665 22.70317782340886, 114.3203669035665 22.69317782340887, 114.3103669035665 22.69317782340887, 114.3103669035665 22.70317782340886, 114.3203669035665 22.70317782340886))"
590,"POLYGON ((114.4036315444501 22.76541672568074, 114.4036315444501 22.75541672568074, 114.3936315444502 22.75541672568074, 114.3936315444502 22.76541672568074, 114.4036315444501 22.76541672568074))"
591,"POLYGON ((114.1892551040533 22.76432507148536, 114.1892551040533 22.75432507148536, 114.1792551040533 22.75432507148536, 114.1792551040533 22.76432507148536, 114.1892551040533 22.76432507148536))"
592,"POLYGON ((114.534186778749 22.60819355366816, 114.534186778749 22.59819355366816, 114.524186778749 22.59819355366816, 114.524186778749 22.60819355366816, 114.534186778749 22.60819355366816))"
593,"POLYGON ((113.8379577015181 22.64066985141086, 113.8379577015181 22.63066985141086, 113.8279577015181 22.63066985141086, 113.8279577015181 22.64066985141086, 113.8379577015181 22.64066985141086))"
594,"POLYGON ((114.0493526355597 22.74956952204501, 114.0493526355597 22.73956952204502, 114.0393526355597 22.73956952204502, 114.0393526355597 22.74956952204501, 114.0493526355597 22.74956952204501))"
595,"POLYGON ((114.4057337894209 22.73676082034109, 114.4057337894209 22.72676082034109, 114.3957337894209 22.72676082034109, 114.3957337894209 22.73676082034109, 114.4057337894209 22.73676082034109))"
596,"POLYGON ((114.4345707257593 22.59794807757974, 114.4345707257593 22.58794807757974, 114.4245707257593 22.58794807757974, 114.4245707257593 22.59794807757974, 114.4345707257593 22.59794807757974))"
597,"POLYGON ((114.4742270633811 22.61399526763689, 114.4742270633811 22.60399526763689, 114.4642270633811 22.60399526763689, 114.4642270633811 22.61399526763689, 114.4742270633811 22.61399526763689))"
598,"POLYGON ((114.2929940078767 22.60075373913537, 114.2929940078767 22.59075373913537, 114.2829940078768 22.59075373913537, 114.2829940078768 22.60075373913537, 114.2929940078767 22.60075373913537))"
599,"POLYGON ((114.0265756542407 22.5853606364162, 114.0265756542407 22.5753606364162, 114.0165756542407 22.5753606364162, 114.0165756542407 22.5853606364162, 114.0265756542407 22.5853606364162))"
600,"POLYGON ((114.4687434469795 22.56731901440068, 114.4687434469795 22.55731901440068, 114.4587434469795 22.55731901440068, 114.4587434469795 22.56731901440068, 114.4687434469795 22.56731901440068))"
601,"POLYGON ((113.988661610026 22.57218946486301, 113.988661610026 22.56218946486301, 113.978661610026 22.56218946486301, 113.978661610026 22.57218946486301, 113.988661610026 22.57218946486301))"
602,"POLYGON ((114.2211592648339 22.71048978716632, 114.2211592648339 22.70048978716632, 114.2111592648339 22.70048978716632, 114.2111592648339 22.71048978716632, 114.2211592648339 22.71048978716632))"
603,"POLYGON ((114.5479600587374 22.53640516986672, 114.5479600587374 22.52640516986672, 114.5379600587374 22.52640516986672, 114.5379600587374 22.53640516986672, 114.5479600587374 22.53640516986672))"
604,"POLYGON ((113.9786809078709 22.74443519610249, 113.9786809078709 22.7344351961025, 113.9686809078709 22.7344351961025, 113.9686809078709 22.74443519610249, 113.9786809078709 22.74443519610249))"
605,"POLYGON ((113.9899069845301 22.71690484706701, 113.9899069845301 22.70690484706701, 113.9799069845301 22.70690484706701, 113.9799069845301 22.71690484706701, 113.9899069845301 22.71690484706701))"
606,"POLYGON ((114.2639246993881 22.5950156612286, 114.2639246993881 22.5850156612286, 114.2539246993881 22.5850156612286, 114.2539246993881 22.5950156612286, 114.2639246993881 22.5950156612286))"
607,"POLYGON ((113.9074557082427 22.53309766158011, 113.9074557082427 22.52309766158011, 113.8974557082427 22.52309766158011, 113.8974557082427 22.53309766158011, 113.9074557082427 22.53309766158011))"
608,"POLYGON ((114.1811470240567 22.6039223151575, 114.1811470240567 22.5939223151575, 114.1711470240567 22.5939223151575, 114.1711470240567 22.6039223151575, 114.1811470240567 22.6039223151575))"
609,"POLYGON ((114.101224005616 22.61996929466106, 114.101224005616 22.60996929466106, 114.091224005616 22.60996929466106, 114.091224005616 22.61996929466106, 114.101224005616 22.61996929466106))"
610,"POLYGON ((114.5515952188505 22.63905352556308, 114.5515952188505 22.62905352556308, 114.5415952188505 22.62905352556308, 114.5415952188505 22.63905352556308, 114.5515952188505 22.63905352556308))"
611,"POLYGON ((113.8939151878746 22.56770011392348, 113.8939151878746 22.55770011392348, 113.8839151878746 22.55770011392348, 113.8839151878746 22.56770011392348, 113.8939151878746 22.56770011392348))"
612,"POLYGON ((114.504990858533 22.64383713586349, 114.504990858533 22.63383713586349, 114.494990858533 22.63383713586349, 114.494990858533 22.64383713586349, 114.504990858533 22.64383713586349))"
613,"POLYGON ((114.2015588455237 22.62508048878982, 114.2015588455237 22.61508048878983, 114.1915588455237 22.61508048878983, 114.1915588455237 22.62508048878982, 114.2015588455237 22.62508048878982))"
614,"POLYGON ((114.3422871382733 22.62874578134629, 114.3422871382733 22.61874578134629, 114.3322871382733 22.61874578134629, 114.3322871382733 22.62874578134629, 114.3422871382733 22.62874578134629))"
615,"POLYGON ((114.2062703853652 22.7379079385343, 114.2062703853652 22.7279079385343, 114.1962703853652 22.7279079385343, 114.1962703853652 22.7379079385343, 114.2062703853652 22.7379079385343))"
616,"POLYGON ((114.0676272857147 22.59977379324463, 114.0676272857147 22.58977379324463, 114.0576272857148 22.58977379324463, 114.0576272857148 22.59977379324463, 114.0676272857147 22.59977379324463))"
617,"POLYGON ((114.1628474653841 22.58264556473123, 114.1628474653841 22.57264556473123, 114.1528474653841 22.57264556473123, 114.1528474653841 22.58264556473123, 114.1628474653841 22.58264556473123))"
618,"POLYGON ((113.9984397658717 22.55307637974744, 113.9984397658717 22.54307637974745, 113.9884397658717 22.54307637974745, 113.9884397658717 22.55307637974744, 113.9984397658717 22.55307637974744))"
619,"POLYGON ((113.980643074466 22.78208937831608, 113.980643074466 22.77208937831608, 113.970643074466 22.77208937831608, 113.970643074466 22.78208937831608, 113.980643074466 22.78208937831608))"
620,"POLYGON ((113.9311383953482 22.7873598180049, 113.9311383953482 22.7773598180049, 113.9211383953482 22.7773598180049, 113.9211383953482 22.7873598180049, 113.9311383953482 22.7873598180049))"
621,"POLYGON ((113.9587396700205 22.53594170876783, 113.9587396700205 22.52594170876783, 113.9487396700206 22.52594170876783, 113.9487396700206 22.53594170876783, 113.9587396700205 22.53594170876783))"
622,"POLYGON ((114.3397143979923 22.76889742468288, 114.3397143979923 22.75889742468288, 114.3297143979923 22.75889742468288, 114.3297143979923 22.76889742468288, 114.3397143979923 22.76889742468288))"
623,"POLYGON ((114.2868242361599 22.61812989126262, 114.2868242361599 22.60812989126262, 114.2768242361599 22.60812989126262, 114.2768242361599 22.61812989126262, 114.2868242361599 22.61812989126262))"
624,"POLYGON ((114.4974862203677 22.45478400107861, 114.4974862203677 22.44478400107862, 114.4874862203678 22.44478400107862, 114.4874862203678 22.45478400107861, 114.4974862203677 22.45478400107861))"
625,"POLYGON ((113.8369367826193 22.82586922100557, 113.8369367826193 22.81586922100557, 113.8269367826193 22.81586922100557, 113.8269367826193 22.82586922100557, 113.8369367826193 22.82586922100557))"
626,"POLYGON ((114.2877702183896 22.78093924975524, 114.2877702183896 22.77093924975524, 114.2777702183896 22.77093924975524, 114.2777702183896 22.78093924975524, 114.2877702183896 22.78093924975524))"
627,"POLYGON ((113.9046387144861 22.66767706418716, 113.9046387144861 22.65767706418717, 113.8946387144861 22.65767706418717, 113.8946387144861 22.66767706418716, 113.9046387144861 22.66767706418716))"
628,"POLYGON ((114.1114311232024 22.60951174611983, 114.1114311232024 22.59951174611983, 114.1014311232024 22.59951174611983, 114.1014311232024 22.60951174611983, 114.1114311232024 22.60951174611983))"
629,"POLYGON ((114.1353133981033 22.59796765067468, 114.1353133981033 22.58796765067468, 114.1253133981034 22.58796765067468, 114.1253133981034 22.59796765067468, 114.1353133981033 22.59796765067468))"
630,"POLYGON ((113.9677934218194 22.70954794915395, 113.9677934218194 22.69954794915395, 113.9577934218194 22.69954794915395, 113.9577934218194 22.70954794915395, 113.9677934218194 22.70954794915395))"
631,"POLYGON ((113.9504509109225 22.78821855966854, 113.9504509109225 22.77821855966854, 113.9404509109225 22.77821855966854, 113.9404509109225 22.78821855966854, 113.9504509109225 22.78821855966854))"
632,"POLYGON ((113.9465420656313 22.73430751055261, 113.9465420656313 22.72430751055262, 113.9365420656313 22.72430751055262, 113.9365420656313 22.73430751055261, 113.9465420656313 22.73430751055261))"
633,"POLYGON ((114.3761585966706 22.62865906575634, 114.3761585966706 22.61865906575634, 114.3661585966706 22.61865906575634, 114.3661585966706 22.62865906575634, 114.3761585966706 22.62865906575634))"
634,"POLYGON ((113.7686641873639 22.74045747892771, 113.7686641873639 22.73045747892771, 113.7586641873639 22.73045747892771, 113.7586641873639 22.74045747892771, 113.7686641873639 22.74045747892771))"
635,"POLYGON ((114.3664505739263 22.73614941042752, 114.3664505739263 22.72614941042752, 114.3564505739263 22.72614941042752, 114.3564505739263 22.73614941042752, 114.3664505739263 22.73614941042752))"
